id|name|description|mision|vision|sector_id
69a66e34-418d-4f80-85cd-f9510d2d524e|Subred Integrada De Servicios De Salud Sur|Red hospitalaria enfocada en la prestación de servicios de salud en la zona sur.|La Subred Integrada de Servicios de Salud Sur E.S.E., presta Servicios de Salud a través de un Modelo de Atención Integral en Red, bajo los enfoques de gestión integral del riesgo y seguridad, fortaleciendo la formación académica orientada a la investigación científica e innovación, con un talento humano comprometido, humanizado y competente que contribuye al mejoramiento de las condiciones de salud de nuestros usuarios urbanos y rurales de las localidades de Usme, Ciudad Bolívar, Tunjuelito y Sumapaz.|En el año 2024 seremos una Empresa Social del Estado referente en el Distrito por la prestación de servicios de salud con estándares superiores de calidad, consolidada, sostenible, referente en investigación, docencia e innovación, con enfoque diferencial, territorial y comunitario, que promueven el cambio, la intersectorialidad, impactando positivamente la salud y calidad de vida de nuestros usuarios.|46910c13-ca4f-4767-8951-222b71e160e1
a6fa44d1-a682-4599-8e12-a0f1a12b6b69|Subred Integrada De Servicios De Salud Sur Occidente|Red integrada de salud que atiende a la población en el suroccidente de Bogotá.|Brindar servicios de salud con altos estándares de calidad, a través del Modelo de Atención Integral basado en Atención Primaria en Salud, gestión asistencial excelente, segura, humanizada, eficiente, promoción de la docencia, investigación e innovación con talento humano íntegro para contribuir al bienestar y calidad de vida de la población.|En el año 2030, la Subred Sur Occidente será reconocida a nivel nacional por su modelo de atención con enfoque diferencial, de género, territorial y participativo, logrando estándares superiores de calidad, promoviendo la docencia, investigación e innovación, auto sostenibilidad y gestión ambiental, fomentando el bienestar de los colaboradores de tal manera que impacté positivamente en la calidad de vida de la ciudadanía.|46910c13-ca4f-4767-8951-222b71e160e1
1392a4b4-32de-4eac-9433-9c120e273b37|Alcaldía Local De Antonio Nariño|Administración local encargada de la gestión y desarrollo del territorio de Antonio Nariño.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
6e2f4e1e-b26e-497d-b6f0-bf30f162c1dc|Alcaldía Local De Barrios Unidos|Entidad gubernamental responsable de la administración de la localidad de Barrios Unidos.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
b00a799a-4c7e-449c-9eb8-8f3d4123e788|Alcaldía Local De Bosa|Alcaldía local encargada de la planificación y gestión de la localidad de Bosa.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
637445a7-7ee6-44a7-b053-a613f873248f|Alcaldía Local De Chapinero|Administración local que gestiona el desarrollo urbano y social de Chapinero.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
82e05c17-326b-46a1-a875-62fb9db97e0b|Alcaldía Local De Ciudad Bolívar|Entidad que dirige y administra los servicios y proyectos en Ciudad Bolívar.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
f4f22688-fb8a-40ba-b58b-13d334dbf897|Alcaldía Local De Engativá|Alcaldía que supervisa y gestiona el desarrollo de la localidad de Engativá.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
1b8fefa0-afe4-4c6e-9a13-e15c39b76a4e|Alcaldía Local De Fontibón|Entidad responsable de la planificación y administración de la localidad de Fontibón.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
d65b7bcc-d53a-4543-a294-6f52e146281d|Alcaldía Local De Kennedy|Alcaldía encargada de la gestión territorial y el desarrollo comunitario en Kennedy.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
3563fdd5-9aeb-4b80-804f-ab21beaf454f|Alcaldía Local De La Candelaria|Entidad que vela por el desarrollo urbano y social de La Candelaria.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
35492fe1-7cc7-4e86-a18c-aa42d2e6469c|Alcaldía Local De Los Mártires|Administración local responsable de la planificación y ejecución de proyectos en Los Mártires.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
0ac22659-e454-444e-9333-9e0b6b1731c6|Alcaldía Local De Puente Aranda|Alcaldía local que gestiona el desarrollo de Puente Aranda y sus comunidades.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
16790b2a-7734-4ee5-8914-a100e6c136cb|Alcaldía Local De Rafael Uribe Uribe|Entidad encargada del bienestar y la infraestructura de Rafael Uribe Uribe.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
0567f60c-47f5-43ce-a028-b80eaf88d37a|Alcaldía Local De San Cristóbal|Administración que supervisa el desarrollo de la localidad de San Cristóbal.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
6d0b0be5-3af2-488e-9584-bdd829b27c40|Alcaldía Local De Santa Fe|Alcaldía responsable de la gestión territorial y social en Santa Fe.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
d4736ade-3144-4127-bd1f-a428c77e125e|Alcaldía Local De Suba|Entidad encargada de la administración y desarrollo de la localidad de Suba.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
f1e3fb07-af80-40e9-b3ba-951392680ceb|Alcaldía Local De Sumapaz|Alcaldía que gestiona el desarrollo territorial y comunitario en Sumapaz.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
29b462d1-a002-4c07-a854-1c82fc10829f|Alcaldía Local De Teusaquillo|Administración local encargada de la planificación y ejecución de proyectos en Teusaquillo.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
1dcd0622-9833-4ca8-8b09-ea7617ead3c3|Alcaldía Local De Tunjuelito|Entidad responsable del desarrollo urbano y social en Tunjuelito.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
31b7d251-5580-45d3-9e5b-e76853b78302|Alcaldía Local De Usaquén|Alcaldía local encargada del desarrollo de la comunidad en Usaquén.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
aee6112d-44a4-4cca-876c-fcde6582e9f2|Alcaldía Local De Usme|Entidad encargada de la gestión y planificación de la localidad de Usme.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
853d09e9-df1f-4a9b-a21c-5d2499e3ffa4|Secretaría Distrital De Seguridad, Convivencia Y Justicia|Entidad a cargo de la seguridad, la convivencia y la justicia en el distrito.|Liderar, planear, implementar y evaluar la política pública en materia de seguridad, convivencia y acceso a la justicia, así como gestionar los servicios de emergencias, para garantizar el ejercicio de los derechos y libertades de los ciudadanos del Distrito Capital.|En 2024 la Secretaría Distrital de Seguridad, Convivencia y Justicia estará consolidada como el organismo distrital que lidera y articula, con otras entidades distritales y nacionales, la ejecución de las políticas en materia de seguridad, convivencia, acceso a la justicia, prevención del delito, reducción de riesgos y atención de incidentes.|5a2c283a-5a07-473d-8ebe-8fe9e935ecb4
e4cd18f0-b93e-43e3-9e70-b67b5b86101d|Unidad Administrativa Especial Cuerpo Oficial De Bomberos De Bogotá|Cuerpo oficial encargado de la prevención y atención de emergencias de bomberos.|Proteger la vida, el ambiente y el patrimonio, a través de la gestión integral de riesgos de incendios, atención de rescates en todas sus modalidades e incidentes con materiales peligrosos en Bogotá y su entorno|Al 2030, ser el mejor cuerpo de bomberos de Colombia soportado en el compromiso de sus colaboradores y la confianza de los ciudadanos, reconocido a nivel mundial por su fortaleza técnica y capacidad de gestión.|5a2c283a-5a07-473d-8ebe-8fe9e935ecb4
